realization_idx,V0,log10_V0,outcome,extincted,integrated,T_int_hours,handoff_time_hours
67,100,2.0,integrated,False,True,33.579753342733376,21.792000000000016
68,100,2.0,integrated,False,True,33.65052805464899,21.67200000000002
69,100,2.0,integrated,False,True,33.56441129564409,21.744000000000018
70,100,2.0,integrated,False,True,33.66558948719474,21.696000000000016
71,100,2.0,integrated,False,True,33.737928887208625,21.696000000000016
72,100,2.0,integrated,False,True,33.74926361271384,21.720000000000017
73,100,2.0,integrated,False,True,33.7513885024376,21.720000000000017
74,100,2.0,integrated,False,True,33.69223064740959,21.648000000000017
75,100,2.0,integrated,False,True,33.61340939522856,21.67200000000002
76,100,2.0,integrated,False,True,33.776669761092535,21.720000000000017
77,100,2.0,integrated,False,True,33.73900932249259,21.67200000000002
78,100,2.0,integrated,False,True,33.760120048648545,21.744000000000018
79,100,2.0,integrated,False,True,33.594416602940385,21.768000000000015
80,100,2.0,integrated,False,True,33.70416724728226,21.648000000000017
81,100,2.0,integrated,False,True,33.73947795099383,21.696000000000016
82,100,2.0,integrated,False,True,33.681743840331045,21.720000000000017
83,100,2.0,integrated,False,True,33.71000025894297,21.768000000000015
84,100,2.0,integrated,False,True,33.650043796967864,21.720000000000017
85,100,2.0,integrated,False,True,33.70783217638905,21.624000000000017
86,100,2.0,integrated,False,True,33.76050298701189,21.696000000000016
87,100,2.0,integrated,False,True,33.715929703062514,21.67200000000002
88,100,2.0,integrated,False,True,33.482007077176625,21.67200000000002
89,100,2.0,integrated,False,True,33.67860375325598,21.720000000000017
90,100,2.0,integrated,False,True,33.646519967165275,21.696000000000016
91,100,2.0,integrated,False,True,33.394589147927036,21.696000000000016
92,100,2.0,integrated,False,True,33.72771020993891,21.67200000000002
93,100,2.0,integrated,False,True,33.688532262722475,21.648000000000017
94,100,2.0,integrated,False,True,33.71976084343942,21.624000000000017
95,100,2.0,integrated,False,True,33.75689206642069,21.720000000000017
96,100,2.0,integrated,False,True,33.62761078734842,21.67200000000002
97,100,2.0,integrated,False,True,33.77982693591443,21.67200000000002
98,100,2.0,integrated,False,True,33.65390856291937,21.720000000000017
99,100,2.0,integrated,False,True,33.681584962579734,21.624000000000017
100,100,2.0,integrated,False,True,33.662425966670185,21.696000000000016
101,100,2.0,integrated,False,True,33.67640955475429,21.696000000000016
102,100,2.0,integrated,False,True,33.54526538248306,21.720000000000017
103,100,2.0,integrated,False,True,33.72768607211266,21.696000000000016
104,100,2.0,integrated,False,True,33.5067978738173,21.67200000000002
105,100,2.0,integrated,False,True,33.7182356207484,21.67200000000002
106,100,2.0,integrated,False,True,33.58326485629054,21.67200000000002
107,100,2.0,integrated,False,True,33.67321179087931,21.696000000000016
108,100,2.0,integrated,False,True,33.673494812208794,21.696000000000016
109,100,2.0,integrated,False,True,33.35867558228998,21.648000000000017
110,100,2.0,integrated,False,True,33.67683262429124,21.696000000000016
111,100,2.0,integrated,False,True,33.73180089877683,21.696000000000016
112,100,2.0,integrated,False,True,33.71362247102977,21.624000000000017
113,100,2.0,integrated,False,True,33.53936748705194,21.648000000000017
114,100,2.0,integrated,False,True,33.65802155179538,21.696000000000016
115,100,2.0,integrated,False,True,33.61538262830812,21.744000000000018
116,100,2.0,integrated,False,True,33.450005465047546,21.720000000000017
117,100,2.0,integrated,False,True,33.69346431624204,21.720000000000017
118,100,2.0,integrated,False,True,33.79936745356673,21.720000000000017
119,100,2.0,integrated,False,True,33.705127082926474,21.648000000000017
120,100,2.0,integrated,False,True,33.71702944480276,21.67200000000002
121,100,2.0,integrated,False,True,33.63913765845078,21.744000000000018
122,100,2.0,integrated,False,True,33.64738969945271,21.696000000000016
123,100,2.0,integrated,False,True,33.76711139939881,21.696000000000016
124,100,2.0,integrated,False,True,33.69469775902964,21.696000000000016
125,100,2.0,integrated,False,True,33.77283117560988,21.696000000000016
126,100,2.0,integrated,False,True,33.512059359351746,21.696000000000016
127,100,2.0,integrated,False,True,33.70192047244805,21.624000000000017
128,100,2.0,integrated,False,True,33.56526291458725,21.696000000000016
129,100,2.0,integrated,False,True,33.66874701110653,21.768000000000015
130,100,2.0,integrated,False,True,33.67209365833282,21.624000000000017
131,100,2.0,integrated,False,True,33.65672686001547,21.696000000000016
132,100,2.0,integrated,False,True,33.7384734669616,21.768000000000015
133,100,2.0,integrated,False,True,33.70121261947119,21.696000000000016
134,100,2.0,integrated,False,True,33.42887651664494,21.648000000000017
135,100,2.0,integrated,False,True,33.5720539665,21.696000000000016
136,100,2.0,integrated,False,True,33.76142532189385,21.696000000000016
137,100,2.0,integrated,False,True,33.46626914878989,21.648000000000017
138,100,2.0,integrated,False,True,33.735075819866694,21.67200000000002
139,100,2.0,integrated,False,True,33.658437903676855,21.696000000000016
140,100,2.0,integrated,False,True,33.626048926463014,21.67200000000002
141,100,2.0,integrated,False,True,33.74907885829973,21.696000000000016
142,100,2.0,integrated,False,True,33.737270234936815,21.67200000000002
143,100,2.0,integrated,False,True,33.612062114843596,21.720000000000017
144,100,2.0,integrated,False,True,33.71327023493679,21.648000000000017
145,100,2.0,integrated,False,True,33.77121203348769,21.720000000000017
146,100,2.0,integrated,False,True,33.72740586969721,21.67200000000002
147,100,2.0,integrated,False,True,33.609379556812506,21.744000000000018
148,100,2.0,integrated,False,True,33.554912180945315,21.648000000000017
149,100,2.0,integrated,False,True,33.700243913296504,21.768000000000015
150,100,2.0,integrated,False,True,33.727537402996276,21.696000000000016
151,100,2.0,integrated,False,True,33.76733793564716,21.720000000000017
152,100,2.0,integrated,False,True,33.71736760853739,21.648000000000017
153,100,2.0,integrated,False,True,33.63300431559595,21.67200000000002
154,100,2.0,integrated,False,True,33.6951963666753,21.720000000000017
155,100,2.0,integrated,False,True,33.51575373549325,21.67200000000002
156,100,2.0,integrated,False,True,33.719791370522636,21.67200000000002
157,100,2.0,integrated,False,True,33.65952314065853,21.744000000000018
158,100,2.0,integrated,False,True,33.63532557377235,21.696000000000016
159,100,2.0,integrated,False,True,33.62193210687733,21.744000000000018
160,100,2.0,integrated,False,True,33.72951787690384,21.696000000000016
161,100,2.0,integrated,False,True,33.66848078835937,21.696000000000016
162,100,2.0,integrated,False,True,33.72496721522508,21.696000000000016
163,100,2.0,integrated,False,True,33.76272580417375,21.720000000000017
164,100,2.0,integrated,False,True,33.724328180063026,21.696000000000016
165,100,2.0,integrated,False,True,33.68044960753823,21.720000000000017
166,100,2.0,integrated,False,True,33.76034940509736,21.696000000000016
167,100,2.0,integrated,False,True,33.72507885829971,21.67200000000002
168,100,2.0,integrated,False,True,33.58353022486367,21.696000000000016
169,100,2.0,integrated,False,True,33.638298077402354,21.648000000000017
170,100,2.0,integrated,False,True,33.68572875450834,21.720000000000017
171,100,2.0,integrated,False,True,33.689534479022655,21.696000000000016
172,100,2.0,integrated,False,True,33.48328649753883,21.648000000000017
173,100,2.0,integrated,False,True,33.52522468174203,21.67200000000002
174,100,2.0,integrated,False,True,33.71008893306537,21.67200000000002
175,100,2.0,integrated,False,True,33.69045609054917,21.744000000000018
176,100,2.0,integrated,False,True,33.66045824016503,21.720000000000017
177,100,2.0,integrated,False,True,33.67279054213985,21.696000000000016
178,100,2.0,integrated,False,True,33.666891785074135,21.744000000000018
179,100,2.0,integrated,False,True,33.79058284011547,21.744000000000018
180,100,2.0,integrated,False,True,33.689628522209844,21.648000000000017
181,100,2.0,integrated,False,True,33.68992888720865,21.648000000000017
182,100,2.0,integrated,False,True,33.48821086110077,21.648000000000017
183,100,2.0,integrated,False,True,33.68793232481174,21.648000000000017
184,100,2.0,integrated,False,True,33.66145033823893,21.696000000000016
185,100,2.0,integrated,False,True,33.68748256432887,21.648000000000017
186,100,2.0,integrated,False,True,33.63100310926832,21.648000000000017
187,100,2.0,integrated,False,True,33.65727998533925,21.696000000000016
188,100,2.0,integrated,False,True,33.72134892850914,21.67200000000002
189,100,2.0,integrated,False,True,33.70746169107825,21.648000000000017
190,100,2.0,integrated,False,True,33.62563583428308,21.67200000000002
191,100,2.0,integrated,False,True,33.74102944480276,21.696000000000016
192,100,2.0,integrated,False,True,33.58412633725882,21.624000000000017
193,100,2.0,integrated,False,True,33.74675753742149,21.696000000000016
194,100,2.0,integrated,False,True,33.779424032075276,21.792000000000016
195,100,2.0,integrated,False,True,33.66334261861818,21.648000000000017
196,100,2.0,integrated,False,True,33.34420940947842,21.696000000000016
197,100,2.0,integrated,False,True,33.72912708292648,21.67200000000002
198,100,2.0,integrated,False,True,33.739177031784,21.696000000000016
199,100,2.0,integrated,False,True,33.56991409589092,21.67200000000002
0,300,2.4771212547196626,integrated,False,True,33.05017650443065,21.624000000000017
1,300,2.4771212547196626,integrated,False,True,33.280833837292704,21.624000000000017
2,300,2.4771212547196626,integrated,False,True,33.12483682893916,21.624000000000017
3,300,2.4771212547196626,integrated,False,True,33.27040846566863,21.600000000000016
4,300,2.4771212547196626,integrated,False,True,33.25438544627613,21.600000000000016
5,300,2.4771212547196626,integrated,False,True,33.27797658153799,21.624000000000017
6,300,2.4771212547196626,integrated,False,True,32.93648671660967,21.648000000000017
7,300,2.4771212547196626,integrated,False,True,32.88988903673209,21.624000000000017
8,300,2.4771212547196626,integrated,False,True,33.23584363290196,21.624000000000017
9,300,2.4771212547196626,integrated,False,True,33.23247065564877,21.648000000000017
10,300,2.4771212547196626,integrated,False,True,33.25703886955094,21.600000000000016
11,300,2.4771212547196626,integrated,False,True,33.13744194686884,21.624000000000017
12,300,2.4771212547196626,integrated,False,True,33.240602995372726,21.648000000000017
13,300,2.4771212547196626,integrated,False,True,33.166637130388146,21.624000000000017
14,300,2.4771212547196626,integrated,False,True,33.353074098415625,21.624000000000017
15,300,2.4771212547196626,integrated,False,True,33.169659920620546,21.624000000000017
16,300,2.4771212547196626,integrated,False,True,33.30763626174064,21.624000000000017
17,300,2.4771212547196626,integrated,False,True,33.15364583273143,21.648000000000017
18,300,2.4771212547196626,integrated,False,True,33.02400461253019,21.648000000000017
19,300,2.4771212547196626,integrated,False,True,33.25514753234475,21.624000000000017
20,300,2.4771212547196626,integrated,False,True,33.11378033183022,21.624000000000017
21,300,2.4771212547196626,integrated,False,True,33.06950268756815,21.624000000000017
22,300,2.4771212547196626,integrated,False,True,33.25649403651941,21.624000000000017
23,300,2.4771212547196626,integrated,False,True,33.21382007346265,21.624000000000017
24,300,2.4771212547196626,integrated,False,True,33.11664940810411,21.624000000000017
25,300,2.4771212547196626,integrated,False,True,33.216409368304525,21.624000000000017
26,300,2.4771212547196626,integrated,False,True,33.17177007968346,21.648000000000017
27,300,2.4771212547196626,integrated,False,True,33.110651372150244,21.648000000000017
28,300,2.4771212547196626,integrated,False,True,33.21732215340222,21.624000000000017
29,300,2.4771212547196626,integrated,False,True,33.27980591185381,21.624000000000017
30,300,2.4771212547196626,integrated,False,True,33.15886530827348,21.648000000000017
31,300,2.4771212547196626,integrated,False,True,33.13393271525986,21.624000000000017
32,300,2.4771212547196626,integrated,False,True,32.77566533597259,21.624000000000017
33,300,2.4771212547196626,integrated,False,True,33.07463645782261,21.648000000000017
34,300,2.4771212547196626,integrated,False,True,33.09012664720359,21.600000000000016
35,300,2.4771212547196626,integrated,False,True,33.149254873022876,21.624000000000017
36,300,2.4771212547196626,integrated,False,True,33.10111591255699,21.624000000000017
37,300,2.4771212547196626,integrated,False,True,33.22279651137424,21.648000000000017
38,300,2.4771212547196626,integrated,False,True,33.27122279358354,21.624000000000017
39,300,2.4771212547196626,integrated,False,True,33.0666816904767,21.624000000000017
40,300,2.4771212547196626,integrated,False,True,32.98525272118992,21.624000000000017
41,300,2.4771212547196626,integrated,False,True,33.19870234294061,21.624000000000017
42,300,2.4771212547196626,integrated,False,True,32.9491592707614,21.624000000000017
43,300,2.4771212547196626,integrated,False,True,33.278513600812474,21.600000000000016
44,300,2.4771212547196626,integrated,False,True,33.0589252126299,21.600000000000016
45,300,2.4771212547196626,integrated,False,True,33.05174214863136,21.624000000000017
46,300,2.4771212547196626,integrated,False,True,32.99498738377078,21.624000000000017
47,300,2.4771212547196626,integrated,False,True,33.00797411992603,21.600000000000016
48,300,2.4771212547196626,integrated,False,True,33.20007114268153,21.624000000000017
49,300,2.4771212547196626,integrated,False,True,33.0894780569125,21.648000000000017
50,300,2.4771212547196626,integrated,False,True,32.943064914060116,21.648000000000017
51,300,2.4771212547196626,integrated,False,True,32.985385695202545,21.624000000000017
52,300,2.4771212547196626,integrated,False,True,33.29518330063945,21.624000000000017
53,300,2.4771212547196626,integrated,False,True,33.09331485371215,21.624000000000017
54,300,2.4771212547196626,integrated,False,True,33.30590624203484,21.648000000000017
55,300,2.4771212547196626,integrated,False,True,33.342247339972836,21.600000000000016
56,300,2.4771212547196626,integrated,False,True,33.1577036422026,21.624000000000017
57,300,2.4771212547196626,integrated,False,True,33.101543458132994,21.624000000000017
58,300,2.4771212547196626,integrated,False,True,33.33263116640089,21.648000000000017
59,300,2.4771212547196626,integrated,False,True,33.181283360262896,21.600000000000016
60,300,2.4771212547196626,integrated,False,True,33.22497013433365,21.648000000000017
61,300,2.4771212547196626,integrated,False,True,33.320240532638614,21.624000000000017
62,300,2.4771212547196626,integrated,False,True,33.10943948464799,21.624000000000017
63,300,2.4771212547196626,integrated,False,True,33.08247579143473,21.648000000000017
64,300,2.4771212547196626,integrated,False,True,33.21559459092204,21.624000000000017
65,300,2.4771212547196626,integrated,False,True,33.20618621966322,21.624000000000017
66,300,2.4771212547196626,integrated,False,True,32.86916190885728,21.624000000000017
67,300,2.4771212547196626,integrated,False,True,33.10420647640862,21.624000000000017
68,300,2.4771212547196626,integrated,False,True,33.33363160808361,21.600000000000016
69,300,2.4771212547196626,integrated,False,True,33.28616014566749,21.624000000000017
70,300,2.4771212547196626,integrated,False,True,33.29767467236664,21.600000000000016
71,300,2.4771212547196626,integrated,False,True,33.23584363290196,21.624000000000017
72,300,2.4771212547196626,integrated,False,True,33.298088275367405,21.624000000000017
73,300,2.4771212547196626,integrated,False,True,33.34678920116257,21.648000000000017
74,300,2.4771212547196626,integrated,False,True,33.20366922750773,21.648000000000017
75,300,2.4771212547196626,integrated,False,True,33.31438420821695,21.600000000000016
76,300,2.4771212547196626,integrated,False,True,33.367410594016484,21.624000000000017
77,300,2.4771212547196626,integrated,False,True,33.1723249000012,21.624000000000017
78,300,2.4771212547196626,integrated,False,True,33.36005172108179,21.624000000000017
79,300,2.4771212547196626,integrated,False,True,33.32225399834744,21.600000000000016
80,300,2.4771212547196626,integrated,False,True,33.170533195713276,21.624000000000017
81,300,2.4771212547196626,integrated,False,True,32.90944332130316,21.648000000000017
82,300,2.4771212547196626,integrated,False,True,33.26159611790508,21.624000000000017
83,300,2.4771212547196626,integrated,False,True,33.057667643532994,21.648000000000017
84,300,2.4771212547196626,integrated,False,True,33.18417258852274,21.624000000000017
85,300,2.4771212547196626,integrated,False,True,33.223601702685706,21.600000000000016
86,300,2.4771212547196626,integrated,False,True,33.09592795677449,21.624000000000017
87,300,2.4771212547196626,integrated,False,True,33.29710039635978,21.600000000000016
88,300,2.4771212547196626,integrated,False,True,33.121195389249124,21.624000000000017
89,300,2.4771212547196626,integrated,False,True,33.15594475851106,21.648000000000017
90,300,2.4771212547196626,integrated,False,True,33.21382007346265,21.624000000000017
91,300,2.4771212547196626,integrated,False,True,33.126470884603286,21.600000000000016
92,300,2.4771212547196626,integrated,False,True,33.342247339972836,21.600000000000016
93,300,2.4771212547196626,integrated,False,True,33.144049272599986,21.624000000000017
94,300,2.4771212547196626,integrated,False,True,33.24965105034811,21.600000000000016
95,300,2.4771212547196626,integrated,False,True,33.13300856226833,21.648000000000017
96,300,2.4771212547196626,integrated,False,True,33.19164608098729,21.624000000000017
97,300,2.4771212547196626,integrated,False,True,33.016585145959425,21.624000000000017
98,300,2.4771212547196626,integrated,False,True,33.25784270918616,21.624000000000017
99,300,2.4771212547196626,integrated,False,True,32.99588109939702,21.624000000000017
100,300,2.4771212547196626,integrated,False,True,33.20654528677538,21.648000000000017
101,300,2.4771212547196626,integrated,False,True,33.318596260885826,21.624000000000017
102,300,2.4771212547196626,integrated,False,True,33.263659430575174,21.624000000000017
103,300,2.4771212547196626,integrated,False,True,33.296686423798995,21.624000000000017
104,300,2.4771212547196626,integrated,False,True,33.208755637500225,21.624000000000017
105,300,2.4771212547196626,integrated,False,True,33.31380165203805,21.600000000000016
106,300,2.4771212547196626,integrated,False,True,33.02785650250967,21.624000000000017
107,300,2.4771212547196626,integrated,False,True,33.158386654934134,21.624000000000017
108,300,2.4771212547196626,integrated,False,True,32.92968190773429,21.624000000000017
109,300,2.4771212547196626,integrated,False,True,33.29528699678884,21.624000000000017
110,300,2.4771212547196626,integrated,False,True,32.95582754429412,21.624000000000017
111,300,2.4771212547196626,integrated,False,True,33.188931084937934,21.624000000000017
112,300,2.4771212547196626,integrated,False,True,33.01194873742388,21.624000000000017
113,300,2.4771212547196626,integrated,False,True,33.05934889501108,21.624000000000017
114,300,2.4771212547196626,integrated,False,True,33.3685310426235,21.600000000000016
115,300,2.4771212547196626,integrated,False,True,33.15263652498778,21.624000000000017
116,300,2.4771212547196626,integrated,False,True,33.0194965178017,21.648000000000017
117,300,2.4771212547196626,integrated,False,True,33.31320726869426,21.624000000000017
118,300,2.4771212547196626,integrated,False,True,33.36154167073909,21.624000000000017
119,300,2.4771212547196626,integrated,False,True,33.24176752112438,21.600000000000016
120,300,2.4771212547196626,integrated,False,True,33.325130248926875,21.624000000000017
121,300,2.4771212547196626,integrated,False,True,33.25438544627613,21.600000000000016
122,300,2.4771212547196626,integrated,False,True,33.09939604127767,21.624000000000017
123,300,2.4771212547196626,integrated,False,True,32.949232657868976,21.624000000000017
124,300,2.4771212547196626,integrated,False,True,32.86302509998494,21.624000000000017
125,300,2.4771212547196626,integrated,False,True,33.29679077532399,21.624000000000017
126,300,2.4771212547196626,integrated,False,True,33.1046873247802,21.624000000000017
127,300,2.4771212547196626,integrated,False,True,33.2623661074101,21.600000000000016
128,300,2.4771212547196626,integrated,False,True,32.84017592619122,21.624000000000017
129,300,2.4771212547196626,integrated,False,True,33.34977963159673,21.648000000000017
130,300,2.4771212547196626,integrated,False,True,33.12712533315053,21.624000000000017
131,300,2.4771212547196626,integrated,False,True,33.25979749566848,21.624000000000017
132,300,2.4771212547196626,integrated,False,True,33.024564096726024,21.624000000000017
133,300,2.4771212547196626,integrated,False,True,33.09693730704812,21.648000000000017
134,300,2.4771212547196626,integrated,False,True,33.15687299944877,21.600000000000016
135,300,2.4771212547196626,integrated,False,True,33.13975836184768,21.624000000000017
136,300,2.4771212547196626,integrated,False,True,32.808356047779796,21.624000000000017
137,300,2.4771212547196626,integrated,False,True,32.98849541662056,21.648000000000017
138,300,2.4771212547196626,integrated,False,True,33.156119068433924,21.624000000000017
139,300,2.4771212547196626,integrated,False,True,33.3051846391926,21.648000000000017
140,300,2.4771212547196626,integrated,False,True,33.36165264201789,21.624000000000017
141,300,2.4771212547196626,integrated,False,True,33.10528461953153,21.624000000000017
142,300,2.4771212547196626,integrated,False,True,33.16065980688305,21.624000000000017
143,300,2.4771212547196626,integrated,False,True,33.33489057533821,21.624000000000017
144,300,2.4771212547196626,integrated,False,True,33.25173877337766,21.600000000000016
145,300,2.4771212547196626,integrated,False,True,33.20637606218128,21.624000000000017
146,300,2.4771212547196626,integrated,False,True,33.019269351320645,21.624000000000017
147,300,2.4771212547196626,integrated,False,True,33.111542267324424,21.648000000000017
148,300,2.4771212547196626,integrated,False,True,33.020791290707194,21.624000000000017
149,300,2.4771212547196626,integrated,False,True,33.2681855528258,21.624000000000017
150,300,2.4771212547196626,integrated,False,True,33.26772076549344,21.600000000000016
151,300,2.4771212547196626,integrated,False,True,33.098067958141,21.624000000000017
152,300,2.4771212547196626,integrated,False,True,33.36568946594053,21.624000000000017
153,300,2.4771212547196626,integrated,False,True,33.006336887537685,21.624000000000017
154,300,2.4771212547196626,integrated,False,True,33.14190191867662,21.624000000000017
155,300,2.4771212547196626,integrated,False,True,33.252460586120534,21.624000000000017
156,300,2.4771212547196626,integrated,False,True,33.042238402461294,21.624000000000017
157,300,2.4771212547196626,integrated,False,True,33.2204033901908,21.624000000000017
158,300,2.4771212547196626,integrated,False,True,33.30541760172957,21.600000000000016
159,300,2.4771212547196626,integrated,False,True,33.026562519786665,21.624000000000017
160,300,2.4771212547196626,integrated,False,True,33.255047943777626,21.624000000000017
161,300,2.4771212547196626,integrated,False,True,33.15123849393215,21.624000000000017
162,300,2.4771212547196626,integrated,False,True,33.0983237380975,21.624000000000017
163,300,2.4771212547196626,integrated,False,True,33.270711679110676,21.624000000000017
164,300,2.4771212547196626,integrated,False,True,33.012876031470384,21.648000000000017
165,300,2.4771212547196626,integrated,False,True,33.115491023399905,21.648000000000017
166,300,2.4771212547196626,integrated,False,True,33.10477277368494,21.624000000000017
167,300,2.4771212547196626,integrated,False,True,33.317166996859676,21.624000000000017
168,300,2.4771212547196626,integrated,False,True,33.19620905183758,21.600000000000016
169,300,2.4771212547196626,integrated,False,True,33.22875955546784,21.600000000000016
170,300,2.4771212547196626,integrated,False,True,33.254002855644536,21.624000000000017
171,300,2.4771212547196626,integrated,False,True,33.03065065305501,21.624000000000017
172,300,2.4771212547196626,integrated,False,True,33.17274125760987,21.624000000000017
173,300,2.4771212547196626,integrated,False,True,33.1723249000012,21.624000000000017
174,300,2.4771212547196626,integrated,False,True,33.19889028132872,21.624000000000017
175,300,2.4771212547196626,integrated,False,True,33.25457405962407,21.648000000000017
176,300,2.4771212547196626,integrated,False,True,33.1293307277336,21.624000000000017
177,300,2.4771212547196626,integrated,False,True,32.972661664606214,21.624000000000017
178,300,2.4771212547196626,integrated,False,True,33.03778385223956,21.624000000000017
179,300,2.4771212547196626,integrated,False,True,33.32967297869897,21.624000000000017
180,300,2.4771212547196626,integrated,False,True,33.166222441171215,21.624000000000017
181,300,2.4771212547196626,integrated,False,True,33.02332886681886,21.624000000000017
182,300,2.4771212547196626,integrated,False,True,33.22875955546784,21.600000000000016
183,300,2.4771212547196626,integrated,False,True,33.30915770149346,21.624000000000017
184,300,2.4771212547196626,integrated,False,True,32.92470618960743,21.624000000000017
185,300,2.4771212547196626,integrated,False,True,33.17881644758995,21.600000000000016
186,300,2.4771212547196626,integrated,False,True,33.016820027660074,21.624000000000017
187,300,2.4771212547196626,integrated,False,True,32.9695915514424,21.624000000000017
188,300,2.4771212547196626,integrated,False,True,33.25438544627613,21.600000000000016
189,300,2.4771212547196626,integrated,False,True,33.20574712779694,21.600000000000016
190,300,2.4771212547196626,integrated,False,True,33.14028999313617,21.624000000000017
191,300,2.4771212547196626,integrated,False,True,33.21081711168451,21.600000000000016
192,300,2.4771212547196626,integrated,False,True,33.096936174012725,21.600000000000016
193,300,2.4771212547196626,integrated,False,True,33.314419790662,21.624000000000017
194,300,2.4771212547196626,integrated,False,True,33.121282478562975,21.624000000000017
195,300,2.4771212547196626,integrated,False,True,33.28543421120554,21.624000000000017
196,300,2.4771212547196626,integrated,False,True,33.38054056081631,21.624000000000017
197,300,2.4771212547196626,integrated,False,True,33.16129429961722,21.624000000000017
198,300,2.4771212547196626,integrated,False,True,33.1161314200394,21.624000000000017
199,300,2.4771212547196626,integrated,False,True,33.163119135326575,21.624000000000017
0,1000,3.0,integrated,False,True,32.39579367095157,21.600000000000016
1,1000,3.0,integrated,False,True,32.35310382852721,21.600000000000016
2,1000,3.0,integrated,False,True,32.31639919643201,21.600000000000016
3,1000,3.0,integrated,False,True,32.12187473870209,21.600000000000016
4,1000,3.0,integrated,False,True,32.33705283184041,21.600000000000016
5,1000,3.0,integrated,False,True,32.38538995341341,21.600000000000016
6,1000,3.0,integrated,False,True,32.5610996717041,21.600000000000016
7,1000,3.0,integrated,False,True,32.31532338674583,21.600000000000016
8,1000,3.0,integrated,False,True,32.18559819557419,21.600000000000016
9,1000,3.0,integrated,False,True,32.39143803554019,21.600000000000016
10,1000,3.0,integrated,False,True,32.14853792932085,21.600000000000016
11,1000,3.0,integrated,False,True,32.167023228992534,21.600000000000016
12,1000,3.0,integrated,False,True,32.28642548294194,21.600000000000016
13,1000,3.0,integrated,False,True,32.36855513233582,21.600000000000016
14,1000,3.0,integrated,False,True,32.381636860596046,21.600000000000016
15,1000,3.0,integrated,False,True,32.496054176797315,21.600000000000016
16,1000,3.0,integrated,False,True,32.2695689388387,21.600000000000016
17,1000,3.0,integrated,False,True,32.30489087378088,21.600000000000016
18,1000,3.0,integrated,False,True,32.10703484600138,21.600000000000016
19,1000,3.0,integrated,False,True,32.31963329084274,21.600000000000016
20,1000,3.0,integrated,False,True,32.17803141706467,21.600000000000016
21,1000,3.0,integrated,False,True,32.35003691065887,21.600000000000016
22,1000,3.0,integrated,False,True,32.277057227435904,21.600000000000016
23,1000,3.0,integrated,False,True,32.1308427755301,21.600000000000016
24,1000,3.0,integrated,False,True,32.22970174293836,21.600000000000016
25,1000,3.0,integrated,False,True,32.232676977038366,21.600000000000016
26,1000,3.0,integrated,False,True,32.24944329864657,21.600000000000016
27,1000,3.0,integrated,False,True,32.18844996014357,21.600000000000016
28,1000,3.0,integrated,False,True,32.24340503351986,21.600000000000016
29,1000,3.0,integrated,False,True,32.26341393642518,21.600000000000016
30,1000,3.0,integrated,False,True,32.31532338674583,21.600000000000016
31,1000,3.0,integrated,False,True,32.36571712609265,21.600000000000016
32,1000,3.0,integrated,False,True,32.256789170850986,21.600000000000016
33,1000,3.0,integrated,False,True,32.23640459279879,21.600000000000016
34,1000,3.0,integrated,False,True,32.36657057453661,21.600000000000016
35,1000,3.0,integrated,False,True,32.483340510334756,21.600000000000016
36,1000,3.0,integrated,False,True,32.393754302740554,21.600000000000016
37,1000,3.0,integrated,False,True,32.26367097733332,21.600000000000016
38,1000,3.0,integrated,False,True,32.23441327402366,21.600000000000016
39,1000,3.0,integrated,False,True,32.333764585656624,21.600000000000016
40,1000,3.0,integrated,False,True,32.146944282335205,21.600000000000016
41,1000,3.0,integrated,False,True,32.49252620226219,21.600000000000016
42,1000,3.0,integrated,False,True,32.15060957090756,21.600000000000016
43,1000,3.0,integrated,False,True,32.25424760714246,21.600000000000016
44,1000,3.0,integrated,False,True,32.415731858380965,21.600000000000016
45,1000,3.0,integrated,False,True,32.25146387144571,21.600000000000016
46,1000,3.0,integrated,False,True,32.23540856487998,21.600000000000016
47,1000,3.0,integrated,False,True,32.262648322766076,21.600000000000016
48,1000,3.0,integrated,False,True,32.18251155943827,21.600000000000016
49,1000,3.0,integrated,False,True,32.20838560621241,21.600000000000016
50,1000,3.0,integrated,False,True,32.16726401473586,21.600000000000016
51,1000,3.0,integrated,False,True,32.24768171827194,21.600000000000016
52,1000,3.0,integrated,False,True,32.20379199270973,21.600000000000016
53,1000,3.0,integrated,False,True,32.456494106873095,21.600000000000016
54,1000,3.0,integrated,False,True,32.12791010432209,21.600000000000016
55,1000,3.0,integrated,False,True,32.03706865611686,21.600000000000016
56,1000,3.0,integrated,False,True,32.22574765127421,21.600000000000016
57,1000,3.0,integrated,False,True,32.37879013409472,21.600000000000016
58,1000,3.0,integrated,False,True,32.26060601318338,21.600000000000016
59,1000,3.0,integrated,False,True,32.317208974385835,21.600000000000016
60,1000,3.0,integrated,False,True,32.183458518665724,21.600000000000016
61,1000,3.0,integrated,False,True,32.37906939372943,21.600000000000016
62,1000,3.0,integrated,False,True,32.323692559465975,21.600000000000016
63,1000,3.0,integrated,False,True,32.2446634605056,21.600000000000016
64,1000,3.0,integrated,False,True,32.43605800670928,21.600000000000016
65,1000,3.0,integrated,False,True,32.198973310916465,21.600000000000016
66,1000,3.0,integrated,False,True,32.293246731678586,21.600000000000016
67,1000,3.0,integrated,False,True,32.381945002501496,21.600000000000016
68,1000,3.0,integrated,False,True,32.261370027198964,21.600000000000016
