hours,p_seed,p_int,e_pep,irreversibility
30.396793587174347,0.7230254982012351,0.028730595432228438,0.61027322809333,0.38972677190667004
30.589178356713425,0.7287671815713281,0.02982399222173574,0.6071427721820345,0.3928572278179655
30.781563126252504,0.7344335576019713,0.030957673987090067,0.604026062085568,0.39597393791443203
30.973947895791582,0.7400237855496244,0.03213302241879047,0.6009227852932737,0.3990772147067263
31.16633266533066,0.7455371096577633,0.0333514586768506,0.5978325713155812,0.4021674286844188
31.35871743486974,0.7509728579635023,0.03461444389354247,0.5947549919696526,0.40524500803034735
31.551102204408817,0.7563304409559115,0.03592347962715098,0.5916895617562643,0.4083104382437357
31.743486973947896,0.7616093500958812,0.037280108260942635,0.5886357383263822,0.41136426167361784
31.935871743486974,0.7668091562075361,0.0386859133411822,0.5855929230360176,0.4144070769639824
32.12825651302605,0.7719295077512727,0.04014251984765104,0.5825604615881017,0.4174395384118983
32.32064128256513,0.7769701289885163,0.041651594389732476,0.5795376447603015,0.42046235523969855
32.51302605210421,0.7819308180482654,0.04321484532073343,0.5765237092179138,0.42347629078208615
32.705410821643284,0.7868114449054046,0.04483402276271014,0.573517838411213,0.42648216158878705
32.897795591182366,0.7916119492806395,0.04651091853366301,0.5705191635568807,0.4294808364431193
33.09018036072144,0.7963323384717329,0.04824736596855709,0.5675267647034417,0.43247323529655834
33.28256513026052,0.8009726851255118,0.050045239625225786,0.5645396718809068,0.4354603281190932
33.4749498997996,0.8055331249598622,0.051906454865812274,0.5615568663351559,0.4384431336648441
33.66733466933868,0.810013854444655,0.053832967304019166,0.5585772818478956,0.44142271815210443
33.859719438877754,0.8144151284502289,0.0558267721080553,0.5555998061433693,0.44440019385663065
34.052104208416836,0.8187372578717349,0.0578899031488139,0.5526232823833124,0.4473767176166876
34.24448897795591,0.8229806072372795,0.060024431982475764,0.5496465107519863,0.45035348924801366
34.43687374749499,0.8271455923074506,0.06223246665642605,0.5466682501334342,0.45333174986656577
34.62925851703407,0.831232677673403,0.06451615032709364,0.5436872198834217,0.4563127801165783
34.82164328657315,0.835242374360311,0.06687765967809271,0.5407021016988137,0.4592978983011863
35.014028056112224,0.8391752374425665,0.06931920312685377,0.5377115415874182,0.4622884584125818
35.2064128256513,0.8430318636767162,0.07184301880780458,0.5347141519415755,0.46528584805842454
35.39879759519038,0.8468128891577067,0.07445137232008832,0.5317085137189879,0.46829148628101214
35.591182364729455,0.8505189870036045,0.07714655422781339,0.5286931787344713,0.4713068212655287
